MerchantKey,MerchantID,MerchantCategory,BusinessSize,State,City,SettlementCycle,PartnerSince,MerchantTenure
6823,MER06823,E-Commerce,Medium,Rajasthan,Udaipur,T+2,2024,2
6824,MER06824,Retail,Small,West Bengal,Durgapur,T+2,2025,1
6825,MER06825,Retail,Small,Delhi,New Delhi,T+2,2024,2
6826,MER06826,Healthcare,Medium,Maharashtra,Pune,T+1,2021,5
6827,MER06827,Fuel,Small,West Bengal,Siliguri,T+3,2022,4
6828,MER06828,Fuel,Small,West Bengal,Siliguri,T+3,2025,1
6829,MER06829,Retail,Small,Karnataka,Mangaluru,T+2,2021,5
6830,MER06830,Government,Enterprise,Delhi,New Delhi,T+2,2026,0
6831,MER06831,Retail,Small,Karnataka,Mangaluru,T+1,2024,2
6832,MER06832,E-Commerce,Small,Karnataka,Bengaluru,T+2,2024,2
6833,MER06833,E-Commerce,Small,Uttar Pradesh,Noida,T+1,2025,1
6834,MER06834,Fuel,Enterprise,Delhi,New Delhi,T+1,2026,0
6835,MER06835,Travel,Medium,Uttar Pradesh,Lucknow,T+2,2024,2
6836,MER06836,Retail,Medium,West Bengal,Durgapur,T+1,2022,4
6837,MER06837,Food & Dining,Small,Tamil Nadu,Madurai,T+1,2021,5
6838,MER06838,Fuel,Small,Tamil Nadu,Madurai,T+2,2023,3
6839,MER06839,E-Commerce,Enterprise,Uttar Pradesh,Lucknow,T+1,2022,4
6840,MER06840,Retail,Small,Maharashtra,Nagpur,T+2,2025,1
6841,MER06841,Retail,Small,Karnataka,Bengaluru,T+1,2024,2
6842,MER06842,E-Commerce,Enterprise,Tamil Nadu,Chennai,T+1,2025,1
6843,MER06843,Retail,Medium,Karnataka,Bengaluru,T+1,2026,0
6844,MER06844,Food & Dining,Small,Karnataka,Bengaluru,T+1,2026,0
6845,MER06845,Entertainment,Small,Maharashtra,Nagpur,T+1,2022,4
6846,MER06846,Retail,Small,Maharashtra,Pune,T+2,2023,3
6847,MER06847,Utilities,Small,Maharashtra,Nagpur,T+2,2024,2
6848,MER06848,E-Commerce,Small,Delhi,New Delhi,T+2,2024,2
6849,MER06849,Healthcare,Medium,West Bengal,Siliguri,T+1,2022,4
6850,MER06850,Entertainment,Medium,Tamil Nadu,Madurai,T+1,2026,0
6851,MER06851,Food & Dining,Small,Tamil Nadu,Madurai,T+2,2022,4
6852,MER06852,Retail,Small,Uttar Pradesh,Noida,T+3,2019,7
6853,MER06853,E-Commerce,Small,Delhi,New Delhi,T+1,2026,0
6854,MER06854,Government,Small,Karnataka,Bengaluru,T+2,2026,0
6855,MER06855,Travel,Enterprise,Gujarat,Surat,T+2,2025,1
6856,MER06856,Travel,Small,Gujarat,Surat,T+1,2024,2
6857,MER06857,Fuel,Medium,Tamil Nadu,Madurai,T+1,2021,5
6858,MER06858,Food & Dining,Medium,West Bengal,Kolkata,T+1,2024,2
6859,MER06859,Healthcare,Small,West Bengal,Durgapur,T+1,2026,0
6860,MER06860,Travel,Medium,Tamil Nadu,Madurai,T+2,2024,2
6861,MER06861,Food & Dining,Small,Rajasthan,Jaipur,T+2,2025,1
6862,MER06862,Retail,Small,Delhi,New Delhi,T+2,2025,1
6863,MER06863,E-Commerce,Small,Maharashtra,Mumbai,T+1,2025,1
6864,MER06864,Utilities,Medium,Tamil Nadu,Chennai,T+1,2025,1
6865,MER06865,Retail,Small,Gujarat,Ahmedabad,T+1,2023,3
6866,MER06866,Food & Dining,Small,Karnataka,Mysuru,T+3,2025,1
6867,MER06867,Entertainment,Medium,Uttar Pradesh,Noida,T+1,2023,3
6868,MER06868,E-Commerce,Medium,Gujarat,Ahmedabad,T+1,2025,1
6869,MER06869,E-Commerce,Medium,Tamil Nadu,Madurai,T+1,2022,4
6870,MER06870,Food & Dining,Small,Uttar Pradesh,Noida,T+1,2023,3
6871,MER06871,E-Commerce,Medium,West Bengal,Durgapur,T+1,2022,4
6872,MER06872,Retail,Small,Telangana,Warangal,T+1,2025,1
6873,MER06873,Retail,Small,Telangana,Warangal,T+2,2024,2
6874,MER06874,Retail,Small,Tamil Nadu,Madurai,T+1,2024,2
6875,MER06875,E-Commerce,Medium,Kerala,Kozhikode,T+1,2020,6
6876,MER06876,Utilities,Small,Maharashtra,Nagpur,T+1,2021,5
6877,MER06877,Food & Dining,Small,Gujarat,Surat,T+1,2025,1
6878,MER06878,Food & Dining,Small,Uttar Pradesh,Kanpur,T+1,2025,1
6879,MER06879,Utilities,Small,Maharashtra,Pune,T+1,2026,0
6880,MER06880,Healthcare,Small,Delhi,New Delhi,T+3,2025,1
6881,MER06881,E-Commerce,Medium,Telangana,Warangal,T+2,2022,4
6882,MER06882,Government,Enterprise,Tamil Nadu,Chennai,T+1,2024,2
6883,MER06883,Government,Small,Kerala,Kozhikode,T+1,2026,0
6884,MER06884,Fuel,Small,Karnataka,Bengaluru,T+1,2019,7
6885,MER06885,Education,Small,Kerala,Thiruvananthapuram,T+1,2024,2
6886,MER06886,Travel,Medium,Gujarat,Vadodara,T+1,2020,6
6887,MER06887,Fuel,Enterprise,Maharashtra,Mumbai,T+1,2024,2
6888,MER06888,Travel,Medium,West Bengal,Kolkata,T+1,2026,0
6889,MER06889,Retail,Small,Karnataka,Mangaluru,T+1,2024,2
6890,MER06890,E-Commerce,Small,Maharashtra,Nagpur,T+2,2021,5
6891,MER06891,Fuel,Medium,Tamil Nadu,Chennai,T+1,2026,0
6892,MER06892,Retail,Medium,Maharashtra,Pune,T+2,2025,1
6893,MER06893,Fuel,Small,Gujarat,Vadodara,T+1,2025,1
6894,MER06894,E-Commerce,Medium,Kerala,Kochi,T+1,2022,4
6895,MER06895,Healthcare,Medium,Maharashtra,Nagpur,T+3,2025,1
6896,MER06896,E-Commerce,Enterprise,Tamil Nadu,Chennai,T+1,2025,1
6897,MER06897,Food & Dining,Small,Delhi,New Delhi,T+1,2022,4
6898,MER06898,Retail,Small,Kerala,Thiruvananthapuram,T+2,2026,0
6899,MER06899,Government,Small,West Bengal,Siliguri,T+2,2024,2
6900,MER06900,E-Commerce,Medium,Gujarat,Vadodara,T+1,2024,2
6901,MER06901,Government,Medium,Karnataka,Mysuru,T+2,2023,3
6902,MER06902,Healthcare,Small,Gujarat,Ahmedabad,T+2,2024,2
6903,MER06903,Fuel,Small,Maharashtra,Pune,T+1,2023,3
6904,MER06904,Retail,Enterprise,Maharashtra,Pune,T+2,2024,2
6905,MER06905,Healthcare,Small,Telangana,Hyderabad,T+1,2024,2
6906,MER06906,Healthcare,Enterprise,Delhi,New Delhi,T+1,2021,5
6907,MER06907,Fuel,Small,Delhi,New Delhi,T+1,2022,4
6908,MER06908,Retail,Small,Karnataka,Mysuru,T+1,2021,5
6909,MER06909,Retail,Small,Uttar Pradesh,Noida,T+2,2025,1
6910,MER06910,Education,Medium,Gujarat,Ahmedabad,T+1,2021,5
6911,MER06911,Food & Dining,Small,Delhi,New Delhi,T+1,2023,3
6912,MER06912,Retail,Medium,Maharashtra,Pune,T+2,2023,3
6913,MER06913,Food & Dining,Small,Delhi,New Delhi,T+2,2026,0
6914,MER06914,Fuel,Small,Gujarat,Vadodara,T+1,2023,3
6915,MER06915,Healthcare,Small,West Bengal,Siliguri,T+1,2022,4
6916,MER06916,E-Commerce,Small,Maharashtra,Nagpur,T+1,2025,1
6917,MER06917,E-Commerce,Small,Gujarat,Ahmedabad,T+2,2021,5
6918,MER06918,E-Commerce,Small,West Bengal,Kolkata,T+1,2022,4
6919,MER06919,E-Commerce,Medium,Uttar Pradesh,Kanpur,T+2,2026,0
6920,MER06920,Utilities,Small,Delhi,New Delhi,T+1,2022,4
6921,MER06921,Travel,Small,Gujarat,Surat,T+1,2026,0
6922,MER06922,Healthcare,Small,Gujarat,Ahmedabad,T+1,2024,2
6923,MER06923,Food & Dining,Small,West Bengal,Kolkata,T+2,2026,0
6924,MER06924,Entertainment,Small,Maharashtra,Nagpur,T+1,2025,1
6925,MER06925,Travel,Small,Maharashtra,Nagpur,T+1,2021,5
6926,MER06926,E-Commerce,Medium,Tamil Nadu,Coimbatore,T+2,2024,2
6927,MER06927,E-Commerce,Medium,Maharashtra,Nagpur,T+1,2025,1
6928,MER06928,Healthcare,Small,West Bengal,Kolkata,T+1,2026,0
6929,MER06929,Retail,Medium,Telangana,Hyderabad,T+1,2024,2
6930,MER06930,Retail,Medium,Karnataka,Bengaluru,T+1,2021,5
6931,MER06931,E-Commerce,Medium,Uttar Pradesh,Noida,T+2,2023,3
6932,MER06932,Retail,Medium,Rajasthan,Udaipur,T+1,2022,4
6933,MER06933,Retail,Small,Delhi,New Delhi,T+1,2020,6
6934,MER06934,Education,Enterprise,Karnataka,Bengaluru,T+1,2025,1
6935,MER06935,Retail,Small,Gujarat,Surat,T+1,2021,5
6936,MER06936,Travel,Medium,Gujarat,Vadodara,T+1,2024,2
6937,MER06937,Food & Dining,Small,Tamil Nadu,Chennai,T+1,2025,1
6938,MER06938,Education,Small,Delhi,New Delhi,T+1,2023,3
6939,MER06939,Retail,Small,Delhi,New Delhi,T+1,2019,7
6940,MER06940,Retail,Small,Maharashtra,Mumbai,T+1,2025,1
6941,MER06941,Retail,Small,Uttar Pradesh,Noida,T+2,2022,4
6942,MER06942,Healthcare,Small,Karnataka,Bengaluru,T+1,2021,5
6943,MER06943,Healthcare,Enterprise,Gujarat,Vadodara,T+1,2026,0
6944,MER06944,Retail,Medium,Telangana,Hyderabad,T+1,2024,2
6945,MER06945,Fuel,Small,Uttar Pradesh,Noida,T+1,2026,0
6946,MER06946,Retail,Medium,Kerala,Thiruvananthapuram,T+1,2026,0
6947,MER06947,Retail,Small,Uttar Pradesh,Kanpur,T+1,2025,1
6948,MER06948,E-Commerce,Medium,Delhi,New Delhi,T+1,2023,3
6949,MER06949,Retail,Small,Maharashtra,Mumbai,T+3,2026,0
6950,MER06950,E-Commerce,Medium,West Bengal,Siliguri,T+2,2026,0
6951,MER06951,Retail,Small,Delhi,New Delhi,T+1,2024,2
6952,MER06952,E-Commerce,Small,Uttar Pradesh,Lucknow,T+2,2023,3
6953,MER06953,Government,Small,Kerala,Thiruvananthapuram,T+2,2020,6
6954,MER06954,Travel,Enterprise,Gujarat,Ahmedabad,T+1,2022,4
6955,MER06955,E-Commerce,Small,West Bengal,Kolkata,T+1,2021,5
6956,MER06956,E-Commerce,Medium,Delhi,New Delhi,T+1,2025,1
6957,MER06957,Education,Medium,Karnataka,Mysuru,T+2,2020,6
6958,MER06958,E-Commerce,Small,West Bengal,Kolkata,T+1,2019,7
6959,MER06959,Travel,Medium,Uttar Pradesh,Noida,T+1,2020,6
6960,MER06960,E-Commerce,Small,West Bengal,Kolkata,T+2,2026,0
6961,MER06961,Healthcare,Enterprise,Gujarat,Ahmedabad,T+1,2020,6
6962,MER06962,Healthcare,Small,Karnataka,Mangaluru,T+2,2026,0
6963,MER06963,E-Commerce,Small,Maharashtra,Nagpur,T+1,2025,1
6964,MER06964,Healthcare,Small,Telangana,Warangal,T+1,2023,3
6965,MER06965,Education,Small,Maharashtra,Mumbai,T+1,2023,3
6966,MER06966,Utilities,Enterprise,Delhi,New Delhi,T+2,2024,2
6967,MER06967,Entertainment,Small,Delhi,New Delhi,T+2,2021,5
6968,MER06968,Travel,Small,West Bengal,Durgapur,T+2,2020,6
6969,MER06969,Retail,Medium,Telangana,Warangal,T+1,2021,5
6970,MER06970,E-Commerce,Small,Tamil Nadu,Madurai,T+1,2023,3
6971,MER06971,Food & Dining,Small,Maharashtra,Pune,T+2,2021,5
6972,MER06972,Healthcare,Medium,Uttar Pradesh,Noida,T+1,2024,2
6973,MER06973,E-Commerce,Enterprise,Karnataka,Bengaluru,T+1,2023,3
6974,MER06974,Government,Small,Gujarat,Vadodara,T+1,2025,1
6975,MER06975,Retail,Small,Maharashtra,Nagpur,T+1,2026,0
6976,MER06976,Food & Dining,Small,Karnataka,Mysuru,T+1,2025,1
6977,MER06977,E-Commerce,Medium,Karnataka,Mangaluru,T+2,2024,2
6978,MER06978,Food & Dining,Small,West Bengal,Kolkata,T+1,2025,1
6979,MER06979,Food & Dining,Small,Maharashtra,Mumbai,T+1,2026,0
6980,MER06980,Food & Dining,Small,Maharashtra,Nagpur,T+2,2026,0
6981,MER06981,Education,Medium,Maharashtra,Nagpur,T+1,2022,4
6982,MER06982,Utilities,Enterprise,Maharashtra,Nagpur,T+3,2023,3
6983,MER06983,Fuel,Small,Telangana,Hyderabad,T+3,2024,2
6984,MER06984,E-Commerce,Medium,Uttar Pradesh,Noida,T+2,2024,2
6985,MER06985,Travel,Small,Maharashtra,Nagpur,T+1,2026,0
6986,MER06986,Food & Dining,Small,Karnataka,Mangaluru,T+1,2024,2
6987,MER06987,Entertainment,Small,Kerala,Thiruvananthapuram,T+1,2023,3
6988,MER06988,Food & Dining,Small,Telangana,Warangal,T+1,2024,2
6989,MER06989,Healthcare,Medium,West Bengal,Kolkata,T+2,2022,4
6990,MER06990,Food & Dining,Medium,Uttar Pradesh,Noida,T+1,2026,0
6991,MER06991,E-Commerce,Medium,Maharashtra,Nagpur,T+1,2023,3
6992,MER06992,Travel,Small,Tamil Nadu,Chennai,T+3,2026,0
6993,MER06993,Entertainment,Medium,Uttar Pradesh,Lucknow,T+1,2025,1
6994,MER06994,Entertainment,Medium,West Bengal,Siliguri,T+1,2023,3
6995,MER06995,Food & Dining,Small,West Bengal,Siliguri,T+3,2019,7
6996,MER06996,E-Commerce,Small,West Bengal,Durgapur,T+1,2021,5
6997,MER06997,Education,Small,Kerala,Thiruvananthapuram,T+1,2024,2
6998,MER06998,Food & Dining,Medium,Telangana,Warangal,T+2,2023,3
6999,MER06999,Food & Dining,Small,Gujarat,Vadodara,T+2,2024,2
7000,MER07000,Education,Medium,Uttar Pradesh,Kanpur,T+1,2026,0
7001,MER07001,Government,Small,Rajasthan,Jaipur,T+3,2026,0
7002,MER07002,Food & Dining,Medium,Rajasthan,Jodhpur,T+1,2024,2
7003,MER07003,Food & Dining,Small,Delhi,New Delhi,T+2,2024,2
7004,MER07004,Food & Dining,Small,Tamil Nadu,Chennai,T+1,2026,0
7005,MER07005,E-Commerce,Small,Telangana,Hyderabad,T+2,2026,0
7006,MER07006,Government,Small,West Bengal,Kolkata,T+1,2021,5
7007,MER07007,Education,Small,Delhi,New Delhi,T+1,2024,2
7008,MER07008,Retail,Small,Maharashtra,Mumbai,T+2,2024,2
7009,MER07009,Retail,Small,Tamil Nadu,Chennai,T+3,2026,0
7010,MER07010,Government,Small,Tamil Nadu,Chennai,T+1,2024,2
7011,MER07011,Healthcare,Small,Kerala,Kozhikode,T+1,2024,2
7012,MER07012,Utilities,Medium,Maharashtra,Nagpur,T+2,2025,1
7013,MER07013,Retail,Small,Kerala,Kochi,T+1,2023,3
7014,MER07014,Retail,Small,Kerala,Kochi,T+1,2025,1
7015,MER07015,Education,Small,Gujarat,Surat,T+2,2023,3
7016,MER07016,Retail,Small,Kerala,Kochi,T+1,2025,1
7017,MER07017,E-Commerce,Small,Tamil Nadu,Madurai,T+1,2024,2
7018,MER07018,Entertainment,Small,Maharashtra,Pune,T+2,2026,0
7019,MER07019,Utilities,Small,Karnataka,Mangaluru,T+1,2020,6
7020,MER07020,Food & Dining,Small,Uttar Pradesh,Kanpur,T+2,2021,5
7021,MER07021,Food & Dining,Small,Uttar Pradesh,Lucknow,T+1,2026,0
7022,MER07022,Education,Small,West Bengal,Siliguri,T+1,2019,7
7023,MER07023,Utilities,Enterprise,Delhi,New Delhi,T+3,2026,0
7024,MER07024,Fuel,Small,Rajasthan,Jaipur,T+1,2025,1
7025,MER07025,Retail,Enterprise,Uttar Pradesh,Lucknow,T+2,2022,4
7026,MER07026,Fuel,Small,West Bengal,Siliguri,T+3,2025,1
7027,MER07027,Healthcare,Medium,West Bengal,Durgapur,T+1,2022,4
7028,MER07028,Retail,Small,Maharashtra,Nagpur,T+1,2023,3
7029,MER07029,Food & Dining,Small,Maharashtra,Pune,T+1,2020,6
7030,MER07030,Food & Dining,Small,Kerala,Thiruvananthapuram,T+2,2026,0
7031,MER07031,E-Commerce,Medium,Gujarat,Vadodara,T+1,2024,2
7032,MER07032,Utilities,Small,Kerala,Kochi,T+1,2023,3
7033,MER07033,Travel,Small,Delhi,New Delhi,T+2,2026,0
7034,MER07034,E-Commerce,Medium,Gujarat,Surat,T+1,2025,1
7035,MER07035,Food & Dining,Small,Maharashtra,Mumbai,T+1,2022,4
7036,MER07036,Travel,Small,Uttar Pradesh,Kanpur,T+2,2021,5
7037,MER07037,Retail,Medium,Maharashtra,Nagpur,T+1,2024,2
7038,MER07038,Utilities,Medium,Rajasthan,Jaipur,T+1,2020,6
7039,MER07039,Travel,Small,Gujarat,Ahmedabad,T+2,2023,3
7040,MER07040,Utilities,Small,Tamil Nadu,Madurai,T+1,2024,2
7041,MER07041,Food & Dining,Small,Gujarat,Ahmedabad,T+3,2022,4
7042,MER07042,E-Commerce,Enterprise,Karnataka,Mangaluru,T+1,2025,1
7043,MER07043,E-Commerce,Small,Tamil Nadu,Chennai,T+1,2023,3
7044,MER07044,E-Commerce,Enterprise,Karnataka,Mangaluru,T+1,2024,2
7045,MER07045,Retail,Small,Maharashtra,Mumbai,T+2,2025,1
7046,MER07046,Fuel,Medium,Telangana,Warangal,T+1,2024,2
7047,MER07047,Government,Small,Gujarat,Surat,T+1,2025,1
7048,MER07048,Travel,Small,Gujarat,Surat,T+1,2024,2
7049,MER07049,E-Commerce,Small,Rajasthan,Jodhpur,T+2,2025,1
7050,MER07050,Travel,Small,Rajasthan,Jodhpur,T+2,2021,5
7051,MER07051,Retail,Small,Telangana,Hyderabad,T+1,2023,3
7052,MER07052,Retail,Medium,Kerala,Kochi,T+2,2020,6
7053,MER07053,E-Commerce,Enterprise,Uttar Pradesh,Lucknow,T+2,2021,5
7054,MER07054,Fuel,Small,Karnataka,Mysuru,T+1,2021,5
7055,MER07055,Retail,Small,Delhi,New Delhi,T+1,2022,4
7056,MER07056,Retail,Small,Tamil Nadu,Chennai,T+1,2022,4
7057,MER07057,Entertainment,Medium,Maharashtra,Pune,T+1,2019,7
7058,MER07058,Travel,Small,Delhi,New Delhi,T+3,2021,5
7059,MER07059,Fuel,Medium,Maharashtra,Nagpur,T+2,2023,3
7060,MER07060,Retail,Small,West Bengal,Kolkata,T+1,2020,6
7061,MER07061,Retail,Small,Telangana,Warangal,T+1,2021,5
7062,MER07062,Food & Dining,Small,Uttar Pradesh,Lucknow,T+2,2026,0
7063,MER07063,Travel,Medium,Gujarat,Ahmedabad,T+3,2026,0
7064,MER07064,Retail,Small,West Bengal,Durgapur,T+2,2023,3
7065,MER07065,Food & Dining,Small,Kerala,Thiruvananthapuram,T+2,2022,4
7066,MER07066,Food & Dining,Small,Maharashtra,Mumbai,T+1,2023,3
7067,MER07067,Healthcare,Small,Karnataka,Mysuru,T+3,2026,0
7068,MER07068,Food & Dining,Small,Tamil Nadu,Coimbatore,T+1,2019,7
7069,MER07069,Utilities,Small,Gujarat,Ahmedabad,T+1,2026,0
7070,MER07070,Food & Dining,Small,Gujarat,Surat,T+2,2025,1
7071,MER07071,Fuel,Small,Uttar Pradesh,Lucknow,T+2,2023,3
7072,MER07072,Utilities,Small,Rajasthan,Jaipur,T+1,2021,5
7073,MER07073,Retail,Small,Uttar Pradesh,Lucknow,T+1,2025,1
7074,MER07074,Retail,Small,Maharashtra,Pune,T+1,2026,0
7075,MER07075,Travel,Small,Karnataka,Mysuru,T+1,2021,5
7076,MER07076,Healthcare,Small,Telangana,Warangal,T+1,2020,6
7077,MER07077,Healthcare,Small,Karnataka,Mysuru,T+1,2025,1
7078,MER07078,Healthcare,Medium,Tamil Nadu,Chennai,T+1,2021,5
7079,MER07079,Education,Small,Uttar Pradesh,Lucknow,T+2,2025,1
7080,MER07080,Education,Small,West Bengal,Siliguri,T+1,2020,6
7081,MER07081,Utilities,Medium,Maharashtra,Nagpur,T+2,2026,0
7082,MER07082,Retail,Small,Karnataka,Mysuru,T+1,2026,0
7083,MER07083,Retail,Medium,Tamil Nadu,Coimbatore,T+1,2023,3
7084,MER07084,E-Commerce,Small,Kerala,Thiruvananthapuram,T+1,2026,0
7085,MER07085,Food & Dining,Small,Tamil Nadu,Coimbatore,T+3,2022,4
7086,MER07086,E-Commerce,Medium,Uttar Pradesh,Noida,T+1,2021,5
7087,MER07087,Healthcare,Medium,Delhi,New Delhi,T+1,2024,2
7088,MER07088,Food & Dining,Enterprise,Rajasthan,Udaipur,T+1,2023,3
7089,MER07089,Fuel,Medium,Delhi,New Delhi,T+1,2019,7
7090,MER07090,Retail,Small,Kerala,Kochi,T+1,2021,5
7091,MER07091,Retail,Small,Maharashtra,Mumbai,T+1,2022,4
7092,MER07092,Fuel,Medium,Tamil Nadu,Chennai,T+1,2024,2
7093,MER07093,Retail,Enterprise,Telangana,Hyderabad,T+2,2023,3
7094,MER07094,Healthcare,Medium,Karnataka,Mysuru,T+1,2026,0
7095,MER07095,Education,Small,Telangana,Warangal,T+2,2019,7
7096,MER07096,E-Commerce,Small,Maharashtra,Nagpur,T+2,2022,4
7097,MER07097,Food & Dining,Small,Kerala,Thiruvananthapuram,T+1,2026,0
7098,MER07098,E-Commerce,Small,Maharashtra,Pune,T+1,2025,1
7099,MER07099,Healthcare,Medium,Maharashtra,Mumbai,T+2,2019,7
7100,MER07100,Education,Enterprise,Rajasthan,Jodhpur,T+1,2024,2
7101,MER07101,Utilities,Medium,Maharashtra,Pune,T+1,2025,1
7102,MER07102,Healthcare,Small,West Bengal,Siliguri,T+1,2023,3
7103,MER07103,Utilities,Small,Kerala,Thiruvananthapuram,T+2,2025,1
7104,MER07104,Food & Dining,Medium,Kerala,Thiruvananthapuram,T+1,2026,0
7105,MER07105,E-Commerce,Medium,Maharashtra,Nagpur,T+1,2025,1
7106,MER07106,Retail,Medium,Gujarat,Ahmedabad,T+1,2020,6
7107,MER07107,Retail,Small,Telangana,Hyderabad,T+2,2025,1
7108,MER07108,E-Commerce,Small,Rajasthan,Udaipur,T+1,2022,4
7109,MER07109,Retail,Small,Karnataka,Bengaluru,T+1,2026,0
7110,MER07110,Retail,Small,Gujarat,Surat,T+1,2020,6
7111,MER07111,Entertainment,Small,Gujarat,Vadodara,T+1,2023,3
7112,MER07112,Food & Dining,Medium,Delhi,New Delhi,T+1,2020,6
7113,MER07113,Retail,Small,Uttar Pradesh,Lucknow,T+1,2025,1
7114,MER07114,Fuel,Small,Telangana,Hyderabad,T+2,2023,3
7115,MER07115,Entertainment,Small,Karnataka,Mysuru,T+2,2026,0
7116,MER07116,Travel,Small,Maharashtra,Pune,T+1,2026,0
7117,MER07117,Education,Enterprise,Rajasthan,Jodhpur,T+1,2026,0
7118,MER07118,Retail,Small,Karnataka,Mysuru,T+2,2025,1
7119,MER07119,Retail,Small,Kerala,Kochi,T+1,2025,1
7120,MER07120,Retail,Small,Rajasthan,Udaipur,T+1,2022,4
7121,MER07121,Travel,Small,Karnataka,Mangaluru,T+1,2022,4
7122,MER07122,Utilities,Small,Gujarat,Ahmedabad,T+1,2026,0
7123,MER07123,Food & Dining,Small,Karnataka,Mysuru,T+1,2022,4
7124,MER07124,Education,Medium,Uttar Pradesh,Noida,T+1,2026,0
7125,MER07125,Retail,Medium,Delhi,New Delhi,T+1,2025,1
7126,MER07126,Education,Medium,Tamil Nadu,Chennai,T+1,2022,4
7127,MER07127,Food & Dining,Medium,Kerala,Kozhikode,T+1,2026,0
7128,MER07128,Retail,Small,Telangana,Warangal,T+2,2024,2
7129,MER07129,Education,Small,Karnataka,Mysuru,T+1,2025,1
7130,MER07130,Fuel,Small,Maharashtra,Nagpur,T+1,2024,2
7131,MER07131,Food & Dining,Medium,Tamil Nadu,Coimbatore,T+1,2023,3
7132,MER07132,Food & Dining,Small,West Bengal,Kolkata,T+1,2024,2
7133,MER07133,E-Commerce,Medium,Tamil Nadu,Madurai,T+1,2024,2
7134,MER07134,Food & Dining,Small,Telangana,Hyderabad,T+1,2026,0
7135,MER07135,Retail,Small,Tamil Nadu,Madurai,T+2,2025,1
7136,MER07136,Education,Medium,Uttar Pradesh,Noida,T+3,2026,0
7137,MER07137,Retail,Enterprise,Rajasthan,Udaipur,T+1,2024,2
7138,MER07138,E-Commerce,Small,Karnataka,Mysuru,T+2,2021,5
7139,MER07139,Utilities,Small,Delhi,New Delhi,T+1,2026,0
7140,MER07140,Education,Small,Tamil Nadu,Madurai,T+2,2025,1
7141,MER07141,E-Commerce,Small,Kerala,Kozhikode,T+2,2023,3
7142,MER07142,E-Commerce,Enterprise,Gujarat,Ahmedabad,T+1,2024,2
7143,MER07143,Retail,Small,Maharashtra,Mumbai,T+1,2022,4
7144,MER07144,Retail,Small,Gujarat,Surat,T+1,2019,7
7145,MER07145,Utilities,Medium,Maharashtra,Mumbai,T+1,2025,1
7146,MER07146,Retail,Small,Delhi,New Delhi,T+1,2025,1
7147,MER07147,Government,Small,Gujarat,Ahmedabad,T+1,2024,2
7148,MER07148,Retail,Small,Tamil Nadu,Madurai,T+2,2023,3
7149,MER07149,Education,Medium,Maharashtra,Pune,T+1,2026,0
7150,MER07150,E-Commerce,Small,Karnataka,Bengaluru,T+1,2025,1
7151,MER07151,Entertainment,Medium,Maharashtra,Pune,T+3,2024,2
7152,MER07152,Travel,Medium,West Bengal,Siliguri,T+1,2022,4
7153,MER07153,Travel,Small,Gujarat,Surat,T+2,2020,6
7154,MER07154,E-Commerce,Small,Maharashtra,Nagpur,T+1,2021,5
7155,MER07155,Entertainment,Small,Uttar Pradesh,Lucknow,T+2,2026,0
7156,MER07156,Government,Medium,Gujarat,Vadodara,T+2,2020,6
7157,MER07157,Travel,Medium,Gujarat,Ahmedabad,T+1,2022,4
7158,MER07158,Government,Medium,Tamil Nadu,Coimbatore,T+1,2023,3
7159,MER07159,Travel,Enterprise,Telangana,Warangal,T+2,2025,1
7160,MER07160,E-Commerce,Enterprise,Tamil Nadu,Coimbatore,T+1,2025,1
7161,MER07161,E-Commerce,Small,Gujarat,Vadodara,T+1,2024,2
7162,MER07162,E-Commerce,Small,Delhi,New Delhi,T+1,2022,4
7163,MER07163,Food & Dining,Medium,Rajasthan,Jodhpur,T+2,2026,0
7164,MER07164,Retail,Small,Uttar Pradesh,Kanpur,T+1,2023,3
7165,MER07165,Entertainment,Small,Gujarat,Surat,T+1,2021,5
7166,MER07166,Retail,Medium,Uttar Pradesh,Lucknow,T+1,2026,0
7167,MER07167,Travel,Small,Delhi,New Delhi,T+1,2021,5
7168,MER07168,Healthcare,Small,Maharashtra,Pune,T+1,2021,5
7169,MER07169,Government,Small,Karnataka,Mangaluru,T+1,2024,2
7170,MER07170,Utilities,Medium,Maharashtra,Nagpur,T+2,2021,5
7171,MER07171,Retail,Small,Maharashtra,Pune,T+2,2023,3
7172,MER07172,Retail,Small,Tamil Nadu,Madurai,T+1,2026,0
7173,MER07173,Fuel,Medium,Karnataka,Mangaluru,T+2,2019,7
7174,MER07174,Food & Dining,Medium,West Bengal,Durgapur,T+1,2019,7
7175,MER07175,Retail,Small,Telangana,Warangal,T+2,2021,5
7176,MER07176,Education,Small,Maharashtra,Mumbai,T+1,2025,1
7177,MER07177,Travel,Small,Gujarat,Ahmedabad,T+1,2026,0
7178,MER07178,Healthcare,Enterprise,West Bengal,Durgapur,T+2,2025,1
7179,MER07179,Entertainment,Small,West Bengal,Siliguri,T+2,2023,3
7180,MER07180,Food & Dining,Small,Gujarat,Ahmedabad,T+1,2022,4
7181,MER07181,Retail,Medium,Delhi,New Delhi,T+2,2021,5
7182,MER07182,Travel,Small,Maharashtra,Nagpur,T+1,2024,2
7183,MER07183,E-Commerce,Small,Uttar Pradesh,Noida,T+1,2026,0
7184,MER07184,Retail,Medium,Uttar Pradesh,Lucknow,T+1,2024,2
