CustomerKey,CustomerID,CustomerSegment,State,City,Gender,AgeGroup,IncomeGroup,KYCStatus,JoinYear,CustomerTenure
17956,CUST17956,Standard,Maharashtra,Nagpur,Male,60+,Middle,Verified,2024,2
17957,CUST17957,Standard,Gujarat,Vadodara,Female,26-35,Low,Verified,2022,4
17958,CUST17958,Standard,Karnataka,Mysuru,Female,36-45,Middle,Verified,2021,5
17959,CUST17959,Standard,Uttar Pradesh,Lucknow,Female,26-35,Low,Verified,2024,2
17960,CUST17960,Gold,Tamil Nadu,Chennai,Male,36-45,Low,Verified,2021,5
17961,CUST17961,Standard,Kerala,Kochi,Female,26-35,Low,Verified,2021,5
17962,CUST17962,Standard,Delhi,New Delhi,Male,26-35,Middle,Verified,2019,7
17963,CUST17963,Gold,Uttar Pradesh,Noida,Male,26-35,Middle,Verified,2019,7
17964,CUST17964,Premium,West Bengal,Kolkata,Male,36-45,Low,Verified,2022,4
17965,CUST17965,Standard,Uttar Pradesh,Kanpur,Female,18-25,Middle,Verified,2024,2
17966,CUST17966,Standard,Uttar Pradesh,Kanpur,Male,60+,Low,Verified,2026,0
17967,CUST17967,Standard,Tamil Nadu,Chennai,Male,26-35,Middle,Verified,2025,1
17968,CUST17968,Premium,Delhi,New Delhi,Female,26-35,High,Verified,2019,7
17969,CUST17969,Standard,Uttar Pradesh,Lucknow,Female,26-35,Low,Verified,2023,3
17970,CUST17970,Premium,Delhi,New Delhi,Female,26-35,Middle,Verified,2025,1
17971,CUST17971,Standard,Maharashtra,Nagpur,Male,26-35,Low,Verified,2026,0
17972,CUST17972,Standard,Kerala,Kochi,Female,26-35,Low,Verified,2021,5
17973,CUST17973,Gold,Delhi,New Delhi,Male,18-25,Middle,Verified,2020,6
17974,CUST17974,Gold,Maharashtra,Mumbai,Female,26-35,Low,Verified,2026,0
17975,CUST17975,Gold,Telangana,Hyderabad,Male,36-45,Middle,Verified,2024,2
17976,CUST17976,Gold,Kerala,Thiruvananthapuram,Male,26-35,Low,Verified,2026,0
17977,CUST17977,Gold,Kerala,Kochi,Male,18-25,Middle,Verified,2022,4
17978,CUST17978,Standard,Gujarat,Vadodara,Female,26-35,High,Verified,2023,3
17979,CUST17979,Standard,Maharashtra,Pune,Female,26-35,Middle,Verified,2023,3
17980,CUST17980,Standard,West Bengal,Durgapur,Female,18-25,Low,Verified,2020,6
17981,CUST17981,Standard,Telangana,Hyderabad,Female,26-35,Low,Verified,2022,4
17982,CUST17982,Standard,Karnataka,Bengaluru,Male,36-45,High,Verified,2021,5
17983,CUST17983,Standard,Kerala,Kozhikode,Female,18-25,Low,Verified,2024,2
17984,CUST17984,Standard,Maharashtra,Mumbai,Male,18-25,High,Verified,2021,5
17985,CUST17985,Standard,Delhi,New Delhi,Female,36-45,Middle,Verified,2024,2
17986,CUST17986,Premium,Maharashtra,Pune,Female,26-35,Middle,Verified,2024,2
17987,CUST17987,Standard,Rajasthan,Jaipur,Male,26-35,Middle,Verified,2025,1
17988,CUST17988,Standard,Maharashtra,Mumbai,Female,26-35,Middle,Verified,2023,3
17989,CUST17989,Standard,Tamil Nadu,Chennai,Male,18-25,Middle,Verified,2020,6
17990,CUST17990,Standard,Kerala,Kochi,Male,18-25,Middle,Verified,2024,2
17991,CUST17991,Standard,Karnataka,Bengaluru,Female,26-35,Middle,Verified,2025,1
17992,CUST17992,Standard,Maharashtra,Pune,Male,18-25,Middle,Verified,2024,2
17993,CUST17993,Standard,Maharashtra,Mumbai,Female,26-35,Low,Verified,2024,2
17994,CUST17994,Gold,Tamil Nadu,Coimbatore,Male,36-45,Middle,Verified,2025,1
17995,CUST17995,Gold,Tamil Nadu,Madurai,Male,36-45,Middle,Verified,2025,1
17996,CUST17996,Standard,West Bengal,Kolkata,Female,36-45,High,Verified,2022,4
17997,CUST17997,Gold,Karnataka,Mangaluru,Female,60+,Middle,Verified,2024,2
17998,CUST17998,Standard,West Bengal,Siliguri,Female,60+,High,Verified,2026,0
17999,CUST17999,Gold,Rajasthan,Jaipur,Male,26-35,Low,Verified,2025,1
18000,CUST18000,Standard,Kerala,Kochi,Female,26-35,Low,Verified,2023,3
18001,CUST18001,Standard,Telangana,Warangal,Male,36-45,Middle,Verified,2024,2
18002,CUST18002,Gold,Rajasthan,Udaipur,Female,60+,Low,Verified,2024,2
18003,CUST18003,Standard,Rajasthan,Udaipur,Male,26-35,Middle,Verified,2025,1
18004,CUST18004,Standard,Telangana,Warangal,Male,18-25,High,Verified,2024,2
18005,CUST18005,Standard,Karnataka,Mangaluru,Male,36-45,Low,Verified,2019,7
18006,CUST18006,Gold,Rajasthan,Jodhpur,Female,26-35,High,Pending,2025,1
18007,CUST18007,Standard,Kerala,Thiruvananthapuram,Female,18-25,Middle,Verified,2025,1
18008,CUST18008,Standard,Maharashtra,Mumbai,Male,36-45,Middle,Verified,2025,1
18009,CUST18009,Gold,Rajasthan,Udaipur,Male,26-35,Low,Verified,2025,1
18010,CUST18010,Gold,Delhi,New Delhi,Male,36-45,Middle,Verified,2026,0
18011,CUST18011,Standard,Delhi,New Delhi,Female,36-45,Middle,Verified,2025,1
18012,CUST18012,Standard,Delhi,New Delhi,Male,46-60,Middle,Verified,2023,3
18013,CUST18013,Standard,Delhi,New Delhi,Female,36-45,Middle,Verified,2020,6
18014,CUST18014,Standard,Gujarat,Surat,Female,46-60,Middle,Verified,2025,1
18015,CUST18015,Gold,Telangana,Warangal,Male,26-35,Middle,Verified,2020,6
18016,CUST18016,Gold,Tamil Nadu,Coimbatore,Male,26-35,Middle,Verified,2024,2
18017,CUST18017,Standard,Tamil Nadu,Madurai,Female,26-35,Low,Verified,2022,4
18018,CUST18018,Standard,Uttar Pradesh,Noida,Female,18-25,High,Verified,2024,2
18019,CUST18019,Standard,Maharashtra,Pune,Male,36-45,Middle,Verified,2026,0
18020,CUST18020,Standard,Rajasthan,Udaipur,Female,26-35,Middle,Verified,2026,0
18021,CUST18021,Standard,West Bengal,Siliguri,Female,36-45,Low,Verified,2023,3
18022,CUST18022,Standard,West Bengal,Durgapur,Male,36-45,Low,Verified,2021,5
18023,CUST18023,Standard,Tamil Nadu,Madurai,Male,26-35,Middle,Verified,2023,3
18024,CUST18024,Standard,Rajasthan,Jodhpur,Female,26-35,Middle,Verified,2026,0
18025,CUST18025,Standard,Maharashtra,Nagpur,Female,60+,High,Verified,2023,3
18026,CUST18026,Standard,Maharashtra,Mumbai,Female,46-60,Middle,Verified,2023,3
18027,CUST18027,Standard,Uttar Pradesh,Kanpur,Female,26-35,Middle,Verified,2025,1
18028,CUST18028,Standard,Uttar Pradesh,Lucknow,Female,36-45,High,Verified,2024,2
18029,CUST18029,Standard,Karnataka,Bengaluru,Male,18-25,Middle,Verified,2022,4
18030,CUST18030,Gold,Telangana,Warangal,Male,18-25,Middle,Verified,2023,3
18031,CUST18031,Gold,Gujarat,Vadodara,Female,46-60,Middle,Verified,2026,0
18032,CUST18032,Gold,Gujarat,Ahmedabad,Male,26-35,Middle,Verified,2026,0
18033,CUST18033,Standard,Telangana,Hyderabad,Female,18-25,Middle,Verified,2021,5
18034,CUST18034,Standard,Rajasthan,Jodhpur,Male,26-35,Low,Verified,2021,5
18035,CUST18035,Standard,Rajasthan,Udaipur,Male,46-60,Low,Verified,2026,0
18036,CUST18036,Gold,Rajasthan,Udaipur,Male,46-60,Low,Verified,2025,1
18037,CUST18037,Gold,Gujarat,Ahmedabad,Male,36-45,Low,Verified,2026,0
18038,CUST18038,Gold,Delhi,New Delhi,Male,18-25,Middle,Verified,2021,5
18039,CUST18039,Standard,Gujarat,Vadodara,Male,36-45,Low,Verified,2026,0
18040,CUST18040,Gold,Telangana,Warangal,Male,46-60,Low,Verified,2023,3
18041,CUST18041,Gold,Delhi,New Delhi,Male,46-60,Low,Verified,2023,3
18042,CUST18042,Standard,Telangana,Hyderabad,Male,26-35,High,Verified,2022,4
18043,CUST18043,Standard,Telangana,Warangal,Male,18-25,Middle,Verified,2024,2
18044,CUST18044,Standard,Kerala,Thiruvananthapuram,Female,60+,Low,Verified,2023,3
18045,CUST18045,Standard,Karnataka,Mangaluru,Female,36-45,High,Verified,2022,4
18046,CUST18046,Standard,West Bengal,Siliguri,Male,26-35,Low,Verified,2023,3
18047,CUST18047,Gold,Tamil Nadu,Madurai,Female,36-45,Low,Verified,2021,5
18048,CUST18048,Gold,Maharashtra,Pune,Female,26-35,High,Verified,2026,0
18049,CUST18049,Premium,Delhi,New Delhi,Female,26-35,Middle,Verified,2026,0
18050,CUST18050,Standard,Maharashtra,Mumbai,Male,26-35,Middle,Verified,2026,0
18051,CUST18051,Standard,Delhi,New Delhi,Male,18-25,Low,Verified,2023,3
18052,CUST18052,Gold,Maharashtra,Pune,Male,60+,Middle,Verified,2022,4
18053,CUST18053,Standard,Rajasthan,Jaipur,Female,26-35,Middle,Verified,2026,0
18054,CUST18054,Standard,Maharashtra,Pune,Female,26-35,High,Verified,2024,2
18055,CUST18055,Gold,Uttar Pradesh,Kanpur,Female,26-35,Middle,Verified,2019,7
18056,CUST18056,Standard,Kerala,Kozhikode,Male,26-35,Low,Verified,2023,3
18057,CUST18057,Standard,Tamil Nadu,Chennai,Female,26-35,Low,Verified,2024,2
18058,CUST18058,Standard,Maharashtra,Mumbai,Female,26-35,High,Verified,2024,2
18059,CUST18059,Premium,Telangana,Hyderabad,Male,18-25,Middle,Verified,2025,1
18060,CUST18060,Standard,Karnataka,Mysuru,Female,18-25,High,Verified,2026,0
18061,CUST18061,Standard,Maharashtra,Mumbai,Male,26-35,Middle,Verified,2023,3
18062,CUST18062,Premium,Gujarat,Vadodara,Female,36-45,Low,Verified,2026,0
18063,CUST18063,Standard,Delhi,New Delhi,Male,18-25,High,Verified,2021,5
18064,CUST18064,Standard,Uttar Pradesh,Noida,Male,26-35,Middle,Verified,2019,7
18065,CUST18065,Standard,Telangana,Hyderabad,Female,26-35,Low,Verified,2023,3
18066,CUST18066,Standard,Uttar Pradesh,Kanpur,Female,26-35,Middle,Verified,2025,1
18067,CUST18067,Standard,Maharashtra,Pune,Female,36-45,High,Verified,2021,5
18068,CUST18068,Gold,Karnataka,Mysuru,Male,36-45,Middle,Verified,2022,4
18069,CUST18069,Standard,Gujarat,Surat,Male,26-35,Low,Verified,2022,4
18070,CUST18070,Gold,Kerala,Thiruvananthapuram,Male,26-35,Middle,Verified,2024,2
18071,CUST18071,Standard,Uttar Pradesh,Kanpur,Male,36-45,Middle,Verified,2025,1
18072,CUST18072,Standard,West Bengal,Durgapur,Female,18-25,Low,Verified,2026,0
18073,CUST18073,Standard,Telangana,Hyderabad,Male,26-35,Middle,Verified,2021,5
18074,CUST18074,Standard,Telangana,Warangal,Male,18-25,Low,Verified,2024,2
18075,CUST18075,Standard,Karnataka,Mangaluru,Female,26-35,Middle,Verified,2026,0
18076,CUST18076,Standard,Telangana,Hyderabad,Female,36-45,Middle,Verified,2026,0
18077,CUST18077,Standard,Gujarat,Surat,Male,36-45,Middle,Verified,2021,5
18078,CUST18078,Gold,Delhi,New Delhi,Male,26-35,Middle,Verified,2019,7
18079,CUST18079,Standard,Kerala,Thiruvananthapuram,Female,36-45,Middle,Verified,2020,6
18080,CUST18080,Standard,Uttar Pradesh,Lucknow,Female,26-35,Low,Verified,2025,1
18081,CUST18081,Gold,Maharashtra,Pune,Male,26-35,Middle,Verified,2026,0
18082,CUST18082,Standard,Rajasthan,Udaipur,Male,46-60,Middle,Verified,2022,4
18083,CUST18083,Gold,Karnataka,Mysuru,Female,18-25,Middle,Verified,2025,1
18084,CUST18084,Standard,Karnataka,Bengaluru,Male,60+,Low,Verified,2026,0
18085,CUST18085,Premium,Rajasthan,Jaipur,Female,36-45,Low,Verified,2026,0
18086,CUST18086,Standard,Tamil Nadu,Madurai,Female,36-45,Low,Verified,2022,4
18087,CUST18087,Premium,Uttar Pradesh,Noida,Male,18-25,High,Verified,2020,6
18088,CUST18088,Standard,Karnataka,Mysuru,Male,18-25,Low,Verified,2023,3
18089,CUST18089,Gold,Kerala,Kochi,Male,46-60,Middle,Verified,2020,6
18090,CUST18090,Premium,Kerala,Thiruvananthapuram,Male,18-25,Low,Verified,2019,7
18091,CUST18091,Standard,Gujarat,Vadodara,Male,18-25,Middle,Verified,2022,4
18092,CUST18092,Gold,West Bengal,Durgapur,Male,36-45,Low,Verified,2025,1
18093,CUST18093,Standard,Rajasthan,Jodhpur,Male,36-45,Middle,Verified,2020,6
18094,CUST18094,Standard,Tamil Nadu,Coimbatore,Male,26-35,Low,Verified,2022,4
18095,CUST18095,Standard,Gujarat,Vadodara,Male,46-60,Low,Verified,2024,2
18096,CUST18096,Standard,West Bengal,Siliguri,Female,46-60,High,Verified,2024,2
18097,CUST18097,Standard,Delhi,New Delhi,Male,46-60,Low,Verified,2026,0
18098,CUST18098,Premium,Rajasthan,Jaipur,Female,18-25,Middle,Verified,2025,1
18099,CUST18099,Gold,Maharashtra,Mumbai,Male,26-35,High,Verified,2026,0
18100,CUST18100,Gold,Tamil Nadu,Coimbatore,Female,26-35,Low,Verified,2023,3
18101,CUST18101,Standard,West Bengal,Kolkata,Female,18-25,Middle,Pending,2022,4
18102,CUST18102,Standard,Tamil Nadu,Madurai,Female,46-60,Low,Verified,2024,2
18103,CUST18103,Standard,Karnataka,Mysuru,Male,60+,Middle,Verified,2025,1
18104,CUST18104,Standard,Tamil Nadu,Chennai,Female,18-25,Middle,Verified,2022,4
18105,CUST18105,Standard,Kerala,Kozhikode,Female,26-35,Middle,Verified,2021,5
18106,CUST18106,Gold,Gujarat,Surat,Male,18-25,Middle,Verified,2026,0
18107,CUST18107,Gold,Delhi,New Delhi,Female,18-25,Middle,Rejected,2026,0
18108,CUST18108,Standard,West Bengal,Siliguri,Female,26-35,Middle,Verified,2022,4
18109,CUST18109,Standard,Telangana,Warangal,Male,26-35,High,Verified,2023,3
18110,CUST18110,Standard,Gujarat,Surat,Female,26-35,High,Pending,2024,2
18111,CUST18111,Standard,Delhi,New Delhi,Male,36-45,Middle,Verified,2024,2
18112,CUST18112,Standard,Maharashtra,Mumbai,Female,18-25,Middle,Verified,2024,2
18113,CUST18113,Standard,Telangana,Warangal,Male,46-60,Middle,Verified,2025,1
18114,CUST18114,Standard,Tamil Nadu,Coimbatore,Male,46-60,Middle,Verified,2025,1
18115,CUST18115,Premium,Tamil Nadu,Chennai,Female,18-25,High,Verified,2019,7
18116,CUST18116,Standard,Karnataka,Bengaluru,Female,36-45,Middle,Verified,2026,0
18117,CUST18117,Gold,Karnataka,Mangaluru,Female,36-45,Middle,Verified,2021,5
18118,CUST18118,Standard,Uttar Pradesh,Lucknow,Female,18-25,Low,Verified,2019,7
18119,CUST18119,Standard,Tamil Nadu,Coimbatore,Male,26-35,Low,Verified,2023,3
18120,CUST18120,Gold,Maharashtra,Mumbai,Female,36-45,Middle,Verified,2026,0
18121,CUST18121,Standard,Maharashtra,Pune,Male,36-45,Middle,Verified,2019,7
18122,CUST18122,Standard,Karnataka,Bengaluru,Male,46-60,Middle,Verified,2024,2
18123,CUST18123,Standard,Tamil Nadu,Madurai,Female,18-25,Middle,Verified,2023,3
18124,CUST18124,Gold,Telangana,Hyderabad,Male,26-35,Middle,Verified,2026,0
18125,CUST18125,Standard,Maharashtra,Nagpur,Female,36-45,Middle,Verified,2026,0
18126,CUST18126,Standard,Tamil Nadu,Madurai,Female,26-35,Middle,Verified,2024,2
18127,CUST18127,Standard,Maharashtra,Nagpur,Male,26-35,Low,Verified,2025,1
18128,CUST18128,Standard,Maharashtra,Mumbai,Male,18-25,Middle,Pending,2022,4
18129,CUST18129,Gold,Kerala,Thiruvananthapuram,Male,18-25,Low,Verified,2025,1
18130,CUST18130,Gold,West Bengal,Kolkata,Female,26-35,High,Verified,2024,2
18131,CUST18131,Standard,Uttar Pradesh,Kanpur,Female,26-35,Middle,Verified,2026,0
18132,CUST18132,Standard,Karnataka,Mangaluru,Female,18-25,Middle,Verified,2024,2
18133,CUST18133,Premium,Delhi,New Delhi,Female,46-60,Middle,Verified,2025,1
18134,CUST18134,Standard,Tamil Nadu,Coimbatore,Male,18-25,Middle,Verified,2025,1
18135,CUST18135,Gold,West Bengal,Durgapur,Male,36-45,Low,Verified,2024,2
18136,CUST18136,Standard,Gujarat,Ahmedabad,Male,26-35,Middle,Verified,2025,1
18137,CUST18137,Standard,Gujarat,Vadodara,Female,26-35,Middle,Verified,2023,3
18138,CUST18138,Gold,Maharashtra,Nagpur,Female,26-35,Middle,Verified,2026,0
18139,CUST18139,Standard,Tamil Nadu,Coimbatore,Female,26-35,Middle,Verified,2026,0
18140,CUST18140,Gold,Uttar Pradesh,Kanpur,Female,18-25,High,Verified,2022,4
18141,CUST18141,Gold,Gujarat,Ahmedabad,Male,60+,High,Verified,2023,3
18142,CUST18142,Standard,Karnataka,Mangaluru,Female,46-60,High,Verified,2026,0
18143,CUST18143,Gold,Tamil Nadu,Chennai,Male,36-45,Low,Verified,2026,0
18144,CUST18144,Standard,Uttar Pradesh,Kanpur,Male,26-35,Middle,Verified,2021,5
18145,CUST18145,Gold,Maharashtra,Mumbai,Male,36-45,High,Verified,2023,3
18146,CUST18146,Premium,Telangana,Hyderabad,Male,46-60,High,Verified,2026,0
18147,CUST18147,Premium,Rajasthan,Jodhpur,Male,26-35,Low,Verified,2019,7
18148,CUST18148,Gold,Delhi,New Delhi,Female,18-25,Middle,Pending,2019,7
18149,CUST18149,Standard,Maharashtra,Mumbai,Female,46-60,Low,Verified,2019,7
18150,CUST18150,Gold,Telangana,Hyderabad,Male,18-25,Middle,Verified,2025,1
18151,CUST18151,Gold,Maharashtra,Mumbai,Male,46-60,Low,Verified,2023,3
18152,CUST18152,Standard,Karnataka,Mangaluru,Male,36-45,Middle,Verified,2022,4
18153,CUST18153,Standard,Maharashtra,Pune,Female,26-35,Low,Verified,2021,5
18154,CUST18154,Standard,Maharashtra,Pune,Male,36-45,Middle,Verified,2026,0
18155,CUST18155,Standard,Kerala,Thiruvananthapuram,Male,26-35,Low,Verified,2025,1
18156,CUST18156,Premium,Uttar Pradesh,Lucknow,Male,26-35,High,Verified,2026,0
18157,CUST18157,Standard,Delhi,New Delhi,Male,18-25,Middle,Verified,2025,1
18158,CUST18158,Standard,Kerala,Thiruvananthapuram,Male,36-45,Middle,Verified,2023,3
18159,CUST18159,Standard,West Bengal,Kolkata,Male,36-45,Low,Verified,2022,4
18160,CUST18160,Gold,Tamil Nadu,Chennai,Male,36-45,Middle,Verified,2026,0
18161,CUST18161,Premium,Maharashtra,Pune,Female,18-25,Middle,Rejected,2023,3
18162,CUST18162,Standard,Uttar Pradesh,Lucknow,Female,18-25,Middle,Verified,2024,2
18163,CUST18163,Gold,Delhi,New Delhi,Male,46-60,Middle,Verified,2025,1
18164,CUST18164,Standard,Delhi,New Delhi,Female,26-35,Middle,Verified,2024,2
18165,CUST18165,Standard,Karnataka,Bengaluru,Male,26-35,Middle,Verified,2024,2
18166,CUST18166,Gold,Maharashtra,Mumbai,Female,18-25,Low,Verified,2022,4
18167,CUST18167,Standard,Uttar Pradesh,Lucknow,Female,26-35,Middle,Verified,2022,4
18168,CUST18168,Standard,Maharashtra,Pune,Female,36-45,Low,Verified,2020,6
18169,CUST18169,Standard,Gujarat,Ahmedabad,Female,18-25,Low,Verified,2025,1
18170,CUST18170,Standard,Maharashtra,Pune,Female,18-25,High,Verified,2026,0
18171,CUST18171,Standard,Telangana,Warangal,Male,26-35,Middle,Verified,2021,5
18172,CUST18172,Standard,Delhi,New Delhi,Female,26-35,High,Pending,2024,2
18173,CUST18173,Standard,Telangana,Hyderabad,Male,46-60,Low,Verified,2022,4
18174,CUST18174,Standard,Maharashtra,Mumbai,Female,36-45,Low,Verified,2023,3
18175,CUST18175,Standard,Karnataka,Mysuru,Female,26-35,High,Verified,2023,3
18176,CUST18176,Standard,Maharashtra,Pune,Male,26-35,Middle,Verified,2021,5
18177,CUST18177,Premium,Telangana,Warangal,Male,18-25,Low,Verified,2024,2
18178,CUST18178,Standard,Maharashtra,Mumbai,Female,26-35,Middle,Verified,2019,7
18179,CUST18179,Premium,Telangana,Warangal,Male,18-25,Low,Verified,2026,0
18180,CUST18180,Standard,Maharashtra,Mumbai,Male,26-35,Middle,Verified,2023,3
18181,CUST18181,Gold,Rajasthan,Udaipur,Female,18-25,High,Verified,2021,5
18182,CUST18182,Standard,Tamil Nadu,Chennai,Female,36-45,High,Verified,2026,0
18183,CUST18183,Gold,Maharashtra,Mumbai,Male,36-45,Low,Verified,2022,4
18184,CUST18184,Standard,Maharashtra,Pune,Male,46-60,Low,Verified,2024,2
18185,CUST18185,Standard,Delhi,New Delhi,Male,46-60,Low,Verified,2019,7
18186,CUST18186,Standard,Kerala,Kochi,Male,36-45,Low,Verified,2026,0
18187,CUST18187,Standard,Maharashtra,Nagpur,Male,18-25,Middle,Verified,2025,1
18188,CUST18188,Gold,Uttar Pradesh,Noida,Female,26-35,High,Verified,2026,0
18189,CUST18189,Premium,Tamil Nadu,Madurai,Male,46-60,Low,Verified,2019,7
18190,CUST18190,Standard,Uttar Pradesh,Lucknow,Male,18-25,Middle,Verified,2024,2
18191,CUST18191,Premium,Kerala,Kozhikode,Female,26-35,Middle,Verified,2022,4
18192,CUST18192,Standard,Rajasthan,Jaipur,Male,36-45,High,Verified,2026,0
18193,CUST18193,Gold,Maharashtra,Pune,Male,36-45,High,Verified,2022,4
18194,CUST18194,Premium,Uttar Pradesh,Kanpur,Male,46-60,Low,Verified,2024,2
18195,CUST18195,Standard,Maharashtra,Mumbai,Male,26-35,Middle,Verified,2020,6
18196,CUST18196,Standard,Delhi,New Delhi,Female,46-60,Middle,Verified,2024,2
18197,CUST18197,Standard,Telangana,Warangal,Female,18-25,High,Verified,2021,5
18198,CUST18198,Standard,Tamil Nadu,Coimbatore,Female,18-25,Middle,Verified,2024,2
18199,CUST18199,Gold,Gujarat,Surat,Female,46-60,Middle,Verified,2025,1
18200,CUST18200,Gold,Rajasthan,Jodhpur,Male,46-60,Middle,Verified,2026,0
18201,CUST18201,Premium,Uttar Pradesh,Lucknow,Male,18-25,High,Verified,2026,0
18202,CUST18202,Standard,Delhi,New Delhi,Female,18-25,Low,Verified,2022,4
18203,CUST18203,Standard,Telangana,Warangal,Female,26-35,Low,Verified,2022,4
18204,CUST18204,Standard,Maharashtra,Mumbai,Male,26-35,Low,Verified,2020,6
18205,CUST18205,Premium,Tamil Nadu,Madurai,Male,26-35,Low,Verified,2026,0
18206,CUST18206,Standard,Telangana,Hyderabad,Male,26-35,Middle,Verified,2025,1
18207,CUST18207,Premium,West Bengal,Kolkata,Male,18-25,Middle,Verified,2026,0
18208,CUST18208,Standard,Kerala,Kochi,Female,60+,Middle,Verified,2022,4
18209,CUST18209,Standard,Karnataka,Mangaluru,Female,60+,Low,Rejected,2025,1
18210,CUST18210,Standard,Kerala,Kochi,Female,26-35,Low,Verified,2026,0
18211,CUST18211,Gold,West Bengal,Durgapur,Male,26-35,High,Verified,2025,1
18212,CUST18212,Standard,Maharashtra,Nagpur,Female,26-35,Middle,Verified,2026,0
18213,CUST18213,Gold,Delhi,New Delhi,Male,36-45,Middle,Verified,2021,5
18214,CUST18214,Standard,Tamil Nadu,Madurai,Male,36-45,Low,Verified,2024,2
18215,CUST18215,Standard,Delhi,New Delhi,Male,26-35,Low,Verified,2020,6
18216,CUST18216,Standard,Maharashtra,Nagpur,Male,46-60,Middle,Verified,2026,0
18217,CUST18217,Gold,Gujarat,Surat,Male,26-35,Middle,Verified,2025,1
18218,CUST18218,Standard,Maharashtra,Nagpur,Male,26-35,Middle,Verified,2021,5
18219,CUST18219,Gold,Rajasthan,Jodhpur,Female,36-45,Low,Verified,2023,3
18220,CUST18220,Standard,Kerala,Kozhikode,Male,18-25,Low,Verified,2026,0
18221,CUST18221,Standard,Tamil Nadu,Madurai,Male,26-35,Middle,Verified,2021,5
18222,CUST18222,Standard,Maharashtra,Pune,Male,26-35,Low,Verified,2021,5
18223,CUST18223,Standard,Gujarat,Surat,Male,18-25,Low,Verified,2020,6
18224,CUST18224,Gold,Telangana,Hyderabad,Male,26-35,Low,Verified,2024,2
18225,CUST18225,Gold,Kerala,Thiruvananthapuram,Male,18-25,Middle,Verified,2025,1
18226,CUST18226,Standard,Maharashtra,Pune,Female,36-45,Middle,Verified,2024,2
18227,CUST18227,Premium,West Bengal,Siliguri,Male,18-25,Middle,Verified,2026,0
18228,CUST18228,Standard,Gujarat,Ahmedabad,Male,36-45,High,Verified,2026,0
18229,CUST18229,Gold,Maharashtra,Mumbai,Female,36-45,Middle,Verified,2023,3
18230,CUST18230,Standard,Maharashtra,Nagpur,Female,46-60,Middle,Verified,2022,4
18231,CUST18231,Standard,West Bengal,Durgapur,Female,18-25,Middle,Verified,2021,5
18232,CUST18232,Standard,Delhi,New Delhi,Female,26-35,Low,Verified,2019,7
18233,CUST18233,Standard,Rajasthan,Jaipur,Male,36-45,Low,Verified,2026,0
18234,CUST18234,Premium,Kerala,Thiruvananthapuram,Male,18-25,Middle,Verified,2023,3
18235,CUST18235,Standard,Gujarat,Ahmedabad,Male,18-25,Low,Verified,2022,4
18236,CUST18236,Standard,Telangana,Hyderabad,Male,46-60,Low,Verified,2024,2
